gt_match_id,order_id,expected_amount,currency,status,anomaly_flags
GM000559,ORDGM000559,514.39,INR,pending,
GM000561,ORDGM000561,173.64,INR,pending,
GM000562,ORDGM000562,2922.07,INR,pending,
GM000563,ORDGM000563,113.41,INR,pending,
GM000564,ORDGM000564,4912.66,INR,pending,
GM000565,ORDGM000565,1990.37,INR,pending,
GM000566,ORDGM000566,3739.31,INR,pending,
GM000568,ORDGM000568,31.03,INR,pending,
GM000569,ORDGM000569,2363.15,INR,pending,
GM000570,ORDGM000570,3463.61,INR,pending,
GM000570R,ORDGM000570R,-3525.59,INR,pending,
GM000571,ORDGM000571,2331.27,INR,pending,
GM000572,ORDGM000572,643.26,INR,pending,
GM000573,ORDGM000573,164.23,INR,pending,
GM000574,ORDGM000574,1818.73,INR,pending,
GM000575,ORDGM000575,3365.10,INR,pending,
GM000576,ORDGM000576,632.55,INR,pending,
GM000577,ORDGM000577,987.15,INR,pending,
GM000578,ORDGM000578,564.09,INR,pending,
GM000579,ORDGM000579,1189.52,INR,pending,
GM000580,ORDGM000580,1663.43,INR,pending,
GM000581,ORDGM000581,682.85,INR,pending,
GM000582,ORDGM000582,2019.85,INR,pending,
GM000583,ORDGM000583,3551.56,INR,pending,
GM000584,ORDGM000584,2176.74,INR,pending,
GM000585,ORDGM000585,647.62,INR,pending,
GM000586,ORDGM000586,574.59,INR,pending,
GM000587,ORDGM000587,437.54,INR,pending,
GM000588,ORDGM000588,1086.32,INR,pending,
GM000588R,ORDGM000588R,-1162.69,INR,pending,
GM000589,ORDGM000589,1353.06,INR,pending,
GM000590,ORDGM000590,2847.34,INR,pending,
GM000591,ORDGM000591,9.40,INR,pending,
GM000592,ORDGM000592,1388.97,INR,pending,
GM000593,ORDGM000593,4196.43,INR,pending,
GM000594,ORDGM000594,541.92,INR,pending,
GM000595,ORDGM000595,617.90,INR,pending,
GM000596,ORDGM000596,4858.42,INR,pending,
GM000597,ORDGM000597,965.77,INR,pending,
GM000598,ORDGM000598,653.60,INR,pending,
GM000599,ORDGM000599,1013.41,INR,pending,
GM000600,ORDGM000600,34.08,INR,pending,
GM000601,ORDGM000601,3364.92,INR,pending,
GM000602,ORDGM000602,2285.38,INR,pending,
GM000603,ORDGM000603,872.89,INR,pending,
GM000604,ORDGM000604,6802.20,INR,pending,
GM000605,ORDGM000605,2264.38,INR,pending,
GM000607,ORDGM000607,185.72,INR,pending,
GM000608,ORDGM000608,175.92,INR,pending,
GM000609,ORDGM000609,2327.32,INR,pending,
GM000610,ORDGM000610,5.51,INR,pending,
GM000611,ORDGM000611,20.40,INR,pending,
GM000613,ORDGM000613,1218.44,INR,pending,
GM000614,ORDGM000614,1061.14,INR,pending,
GM000615,ORDGM000615,5122.46,INR,pending,
GM000616,ORDGM000616,1969.73,INR,pending,
GM000617,ORDGM000617,3356.02,INR,pending,
GM000618,ORDGM000618,810.75,INR,pending,
GM000619,ORDGM000619,1133.10,INR,pending,
GM000620,ORDGM000620,240.15,INR,pending,
GM000621,ORDGM000621,3055.19,INR,pending,
GM000622,ORDGM000622,1205.82,INR,pending,
GM000623,ORDGM000623,684.23,INR,pending,
GM000624,ORDGM000624,11151.20,INR,pending,
GM000626,ORDGM000626,1758.89,INR,pending,
GM000627,ORDGM000627,1537.29,INR,pending,
GM000628,ORDGM000628,6887.83,INR,pending,
GM000630,ORDGM000630,4154.99,INR,pending,
GM000631,ORDGM000631,177.64,INR,pending,
GM000633,ORDGM000633,1198.04,INR,pending,
GM000634,ORDGM000634,5462.15,INR,pending,
GM000634R,ORDGM000634R,-5532.40,INR,pending,
GM000635,ORDGM000635,740.98,INR,pending,
GM000636,ORDGM000636,1194.62,INR,pending,
GM000637,ORDGM000637,8330.21,INR,pending,
GM000637R,ORDGM000637R,-8437.82,INR,pending,
GM000638,ORDGM000638,554.90,INR,pending,
GM000639,ORDGM000639,2400.93,INR,pending,
GM000641,ORDGM000641,1741.87,INR,pending,
GM000642,ORDGM000642,867.94,INR,pending,
GM000643,ORDGM000643,662.09,INR,pending,
GM000644,ORDGM000644,2649.32,INR,pending,
GM000645,ORDGM000645,1171.02,INR,pending,
GM000646,ORDGM000646,330.85,INR,pending,
GM000646R,ORDGM000646R,-337.40,INR,pending,
GM000647,ORDGM000647,1600.58,INR,pending,
GM000648,ORDGM000648,1740.51,INR,pending,
GM000649,ORDGM000649,410.15,INR,pending,
GM000649R,ORDGM000649R,-441.35,INR,pending,
GM000650,ORDGM000650,2740.52,INR,pending,
GM000651,ORDGM000651,5.46,INR,pending,
GM000653,ORDGM000653,514.09,INR,pending,
GM000654,ORDGM000654,957.70,INR,pending,
GM000655,ORDGM000655,1369.76,INR,pending,
GM000658,ORDGM000658,1611.81,INR,pending,
GM000660,ORDGM000660,2133.07,INR,pending,
GM000661,ORDGM000661,2548.41,INR,pending,
GM000662,ORDGM000662,1374.70,INR,pending,
GM000663,ORDGM000663,3686.39,INR,pending,
GM000664,ORDGM000664,6939.93,INR,pending,
GM000665,ORDGM000665,127.93,INR,pending,
GM000666,ORDGM000666,296.01,INR,pending,
GM000667,ORDGM000667,2546.59,INR,pending,
GM000668,ORDGM000668,583.72,INR,pending,
GM000669,ORDGM000669,2024.37,INR,pending,
GM000670,ORDGM000670,722.77,INR,pending,
GM000671,ORDGM000671,298.74,INR,pending,
GM000672,ORDGM000672,733.96,INR,pending,
GM000673,ORDGM000673,12.96,INR,pending,
GM000674,ORDGM000674,2596.69,INR,pending,
GM000675,ORDGM000675,3546.17,INR,pending,
GM000676,ORDGM000676,1421.69,INR,pending,
GM000677,ORDGM000677,482.93,INR,pending,
GM000678,ORDGM000678,3532.68,INR,pending,
GM000679,ORDGM000679,4850.56,INR,pending,
GM000680,ORDGM000680,2830.67,INR,pending,
GM000681,ORDGM000681,357.13,INR,pending,
GM000682,ORDGM000682,1368.63,INR,pending,
GM000683,ORDGM000683,411.95,INR,pending,
GM000684,ORDGM000684,1895.91,INR,pending,
GM000685,ORDGM000685,3320.23,INR,pending,
GM000686,ORDGM000686,1008.71,INR,pending,
GM000687,ORDGM000687,1569.97,INR,pending,
GM000688,ORDGM000688,4227.60,INR,pending,
GM000689,ORDGM000689,6493.66,INR,pending,
GM000690,ORDGM000690,11916.50,INR,pending,
GM000691,ORDGM000691,141.17,INR,pending,
GM000692,ORDGM000692,3252.12,INR,pending,
GM000693,ORDGM000693,233.11,INR,pending,
GM000694,ORDGM000694,46.37,INR,pending,
GM000695,ORDGM000695,6417.10,INR,pending,
GM000696,ORDGM000696,2429.60,INR,pending,
GM000697,ORDGM000697,47.84,INR,pending,
GM000698,ORDGM000698,1636.00,INR,pending,
GM000699,ORDGM000699,642.29,INR,pending,
GM000700,ORDGM000700,1668.17,INR,pending,
GM000701,ORDGM000701,66.58,INR,pending,
GM000702,ORDGM000702,1623.68,INR,pending,
GM000703,ORDGM000703,1074.43,INR,pending,
GM000704,ORDGM000704,142.85,INR,pending,
GM000705,ORDGM000705,947.80,INR,pending,
GM000706,ORDGM000706,4140.02,INR,pending,
GM000707,ORDGM000707,9515.89,INR,pending,
GM000708,ORDGM000708,596.44,INR,pending,
GM000709,ORDGM000709,1535.71,INR,pending,
GM000710,ORDGM000710,3508.82,INR,pending,
GM000711,ORDGM000711,3622.72,INR,pending,
GM000712,ORDGM000712,697.61,INR,pending,
GM000713,ORDGM000713,939.08,INR,pending,
GM000714,ORDGM000714,253.39,INR,pending,
GM000715,ORDGM000715,2364.74,INR,pending,
GM000716,ORDGM000716,921.14,INR,pending,
GM000717,ORDGM000717,300.64,INR,pending,
GM000718,ORDGM000718,12232.80,INR,pending,
GM000719,ORDGM000719,270.69,INR,pending,
GM000721,ORDGM000721,4790.97,INR,pending,
GM000722,ORDGM000722,1215.10,INR,pending,
GM000723,ORDGM000723,1777.32,INR,pending,
GM000723R,ORDGM000723R,-1810.08,INR,pending,
GM000724,ORDGM000724,169.23,INR,pending,
GM000725,ORDGM000725,1335.62,INR,pending,
GM000726,ORDGM000726,3312.15,INR,pending,
GM000727,ORDGM000727,479.77,INR,pending,
GM000728,ORDGM000728,36.95,INR,pending,
GM000729,ORDGM000729,1478.31,INR,pending,
GM000730,ORDGM000730,179.06,INR,pending,
GM000731,ORDGM000731,1107.91,INR,pending,
GM000732,ORDGM000732,1870.25,INR,pending,
GM000733,ORDGM000733,275.73,INR,pending,
GM000735,ORDGM000735,2182.79,INR,pending,
GM000735R,ORDGM000735R,-2212.77,INR,pending,
GM000736,ORDGM000736,94.21,INR,pending,
GM000737,ORDGM000737,561.69,INR,pending,
GM000738,ORDGM000738,2771.35,INR,pending,
GM000739,ORDGM000739,936.05,INR,pending,
GM000740,ORDGM000740,676.89,INR,pending,
GM000741,ORDGM000741,906.09,INR,pending,
GM000743,ORDGM000743,711.82,INR,pending,
GM000744,ORDGM000744,2490.13,INR,pending,
GM000745,ORDGM000745,2142.22,INR,pending,
GM000746,ORDGM000746,4798.31,INR,pending,
GM000747,ORDGM000747,108.98,INR,pending,
GM000748,ORDGM000748,925.61,INR,pending,
GM000749,ORDGM000749,257.16,INR,pending,
GM000750,ORDGM000750,1166.78,INR,pending,
GM000751,ORDGM000751,2941.15,INR,pending,
GM000752,ORDGM000752,1858.29,INR,pending,
GM000753,ORDGM000753,406.08,INR,pending,
GM000754,ORDGM000754,27.39,INR,pending,
GM000756,ORDGM000756,1034.40,INR,pending,
GM000757,ORDGM000757,2252.18,INR,pending,
GM000758,ORDGM000758,1181.91,INR,pending,
GM000759,ORDGM000759,2132.23,INR,pending,
GM000760,ORDGM000760,214.30,INR,pending,
GM000761,ORDGM000761,1443.92,INR,pending,
GM000762,ORDGM000762,1724.86,INR,pending,
GM000763,ORDGM000763,173.31,INR,pending,
GM000765,ORDGM000765,1537.19,INR,pending,
GM000766,ORDGM000766,2480.42,INR,pending,
GM000767,ORDGM000767,2474.63,INR,pending,
GM000768,ORDGM000768,347.65,INR,pending,
GM000769,ORDGM000769,1953.45,INR,pending,
GM000770,ORDGM000770,1905.94,INR,pending,
GM000771,ORDGM000771,10370.09,INR,pending,
GM000772,ORDGM000772,337.25,INR,pending,
GM000773,ORDGM000773,1701.09,INR,pending,
GM000773R,ORDGM000773R,-1733.63,INR,pending,
GM000774,ORDGM000774,994.30,INR,pending,
GM000775,ORDGM000775,1513.60,INR,pending,
GM000777,ORDGM000777,5319.30,INR,pending,
GM000778,ORDGM000778,5862.12,INR,pending,
GM000779,ORDGM000779,49.06,INR,pending,
GM000780,ORDGM000780,919.74,INR,pending,
GM000781,ORDGM000781,1792.04,INR,pending,
GM000782,ORDGM000782,559.31,INR,pending,
GM000782R,ORDGM000782R,-567.45,INR,pending,
GM000783,ORDGM000783,4489.43,INR,pending,
GM000784,ORDGM000784,4597.16,INR,pending,
GM000785,ORDGM000785,275.56,INR,pending,
GM000786,ORDGM000786,367.01,INR,pending,
GM000787,ORDGM000787,846.07,INR,pending,
GM000788,ORDGM000788,721.98,INR,pending,
GM000790,ORDGM000790,472.63,INR,pending,
GM000791,ORDGM000791,25.84,INR,pending,
GM000791R,ORDGM000791R,-28.91,INR,pending,
GM000792,ORDGM000792,4428.62,INR,pending,
GM000793,ORDGM000793,1198.93,INR,pending,
GM000794,ORDGM000794,2012.20,INR,pending,
GM000796,ORDGM000796,636.24,INR,pending,
GM000797,ORDGM000797,32.23,INR,pending,
GM000798,ORDGM000798,481.00,INR,pending,
GM000799,ORDGM000799,4183.16,INR,pending,
GM000800,ORDGM000800,2498.68,INR,pending,
GM000801,ORDGM000801,327.70,INR,pending,
GM000802,ORDGM000802,402.28,INR,pending,
GM000803,ORDGM000803,1571.40,INR,pending,
GM000804,ORDGM000804,368.10,INR,pending,
GM000805,ORDGM000805,565.11,INR,pending,
GM000806,ORDGM000806,386.21,INR,pending,
GM000808,ORDGM000808,656.97,INR,pending,
GM000809,ORDGM000809,19.34,INR,pending,
GM000810,ORDGM000810,1420.00,INR,pending,
GM000810R,ORDGM000810R,-1436.82,INR,pending,
GM000811,ORDGM000811,849.81,INR,pending,
GM000812,ORDGM000812,983.86,INR,pending,
GM000813,ORDGM000813,509.77,INR,pending,
GM000814,ORDGM000814,163.95,INR,pending,
GM000815,ORDGM000815,4096.56,INR,pending,
GM000816,ORDGM000816,3762.05,INR,pending,
GM000817,ORDGM000817,3737.76,INR,pending,
GM000818,ORDGM000818,20.06,INR,pending,
GM000819,ORDGM000819,442.25,INR,pending,
GM000820,ORDGM000820,3664.44,INR,pending,
GM000821,ORDGM000821,3373.27,INR,pending,
GM000822,ORDGM000822,275.74,INR,pending,
GM000823,ORDGM000823,866.59,INR,pending,
GM000824,ORDGM000824,369.65,INR,pending,
GM000825,ORDGM000825,4111.96,INR,pending,
GM000827,ORDGM000827,1305.12,INR,pending,
GM000828,ORDGM000828,3215.10,INR,pending,
GM000829,ORDGM000829,204.75,INR,pending,
GM000830,ORDGM000830,31.60,INR,pending,
GM000831,ORDGM000831,251.75,INR,pending,
GM000832,ORDGM000832,1534.51,INR,pending,
GM000833,ORDGM000833,477.74,INR,pending,
GM000834,ORDGM000834,1478.31,INR,pending,
GM000835,ORDGM000835,1353.73,INR,pending,
GM000836,ORDGM000836,526.82,INR,pending,
GM000837,ORDGM000837,2898.51,INR,pending,
GM000838,ORDGM000838,782.92,INR,pending,
GM000839,ORDGM000839,2744.20,INR,pending,
GM000840,ORDGM000840,4000.84,INR,pending,
GM000841,ORDGM000841,7236.99,INR,pending,
GM000842,ORDGM000842,14.56,INR,pending,
GM000843,ORDGM000843,2832.94,INR,pending,
GM000844,ORDGM000844,2329.69,INR,pending,
GM000845,ORDGM000845,186.21,INR,pending,
GM000846,ORDGM000846,2277.32,INR,pending,
GM000847,ORDGM000847,743.26,INR,pending,
GM000848,ORDGM000848,162.47,INR,pending,
GM000849,ORDGM000849,2180.01,INR,pending,
GM000850,ORDGM000850,901.00,INR,pending,
GM000851,ORDGM000851,687.15,INR,pending,
GM000852,ORDGM000852,2874.68,INR,pending,
GM000853,ORDGM000853,2.59,INR,pending,
GM000854,ORDGM000854,308.77,INR,pending,
GM000855,ORDGM000855,2895.61,INR,pending,
GM000856,ORDGM000856,432.04,INR,pending,
GM000857,ORDGM000857,1848.75,INR,pending,
GM000858,ORDGM000858,4490.40,INR,pending,
GM000859,ORDGM000859,239.11,INR,pending,
GM000860,ORDGM000860,410.54,INR,pending,
GM000861,ORDGM000861,560.41,INR,pending,
GM000861R,ORDGM000861R,-584.29,INR,pending,
GM000863,ORDGM000863,1453.19,INR,pending,
GM000864,ORDGM000864,3697.20,INR,pending,
GM000865,ORDGM000865,2438.46,INR,pending,
GM000866,ORDGM000866,2008.51,INR,pending,
GM000866R,ORDGM000866R,-2025.13,INR,pending,
GM000867,ORDGM000867,61.04,INR,pending,
GM000868,ORDGM000868,3976.95,INR,pending,
GM000869,ORDGM000869,674.89,INR,pending,
GM000869R,ORDGM000869R,-711.42,INR,pending,
GM000870,ORDGM000870,770.11,INR,pending,
GM000871,ORDGM000871,168.10,INR,pending,
GM000872,ORDGM000872,2481.50,INR,pending,
GM000873,ORDGM000873,190.26,INR,pending,
GM000874,ORDGM000874,1336.53,INR,pending,
GM000875,ORDGM000875,423.76,INR,pending,
GM000876,ORDGM000876,1696.86,INR,pending,
GM000877,ORDGM000877,1760.52,INR,pending,
GM000878,ORDGM000878,149.21,INR,pending,
GM000879,ORDGM000879,710.81,INR,pending,
GM000880,ORDGM000880,1131.08,INR,pending,
GM000881,ORDGM000881,1787.22,INR,pending,
GM000882,ORDGM000882,1931.03,INR,pending,
GM000884,ORDGM000884,4213.15,INR,pending,
GM000886,ORDGM000886,1010.99,INR,pending,
GM000887,ORDGM000887,929.48,INR,pending,
GM000888,ORDGM000888,1282.72,INR,pending,
GM000889,ORDGM000889,1069.15,INR,pending,
GM000890,ORDGM000890,604.40,INR,pending,
GM000891,ORDGM000891,281.67,INR,pending,
GM000892,ORDGM000892,176.08,INR,pending,
GM000893,ORDGM000893,327.02,INR,pending,
GM000894,ORDGM000894,6212.79,INR,pending,
GM000895,ORDGM000895,871.82,INR,pending,
GM000896,ORDGM000896,4561.36,INR,pending,
GM000897,ORDGM000897,4631.01,INR,pending,
GM000898,ORDGM000898,634.63,INR,pending,
GM000899,ORDGM000899,9006.49,INR,pending,
GM000900,ORDGM000900,120.98,INR,pending,
GM000901,ORDGM000901,2560.77,INR,pending,
GM000903,ORDGM000903,846.07,INR,pending,
GM000904,ORDGM000904,279.18,INR,pending,
GM000904R,ORDGM000904R,-301.64,INR,pending,
GM000905,ORDGM000905,1032.64,INR,pending,
GM000906,ORDGM000906,772.30,INR,pending,
GM000906R,ORDGM000906R,-811.42,INR,pending,
GM000907,ORDGM000907,6625.21,INR,pending,
GM000908,ORDGM000908,580.02,INR,pending,
GM000909,ORDGM000909,3604.34,INR,pending,
GM000910,ORDGM000910,213.21,INR,pending,
GM000911,ORDGM000911,2408.60,INR,pending,
GM000912,ORDGM000912,49.12,INR,pending,
GM000913,ORDGM000913,120.91,INR,pending,
GM000914,ORDGM000914,2989.84,INR,pending,
GM000915,ORDGM000915,2949.98,INR,pending,
GM000916,ORDGM000916,220.17,INR,pending,
GM000917,ORDGM000917,1704.68,INR,pending,
GM000917R,ORDGM000917R,-1736.43,INR,pending,
GM000918,ORDGM000918,429.83,INR,pending,
GM000919,ORDGM000919,6050.47,INR,pending,
GM000920,ORDGM000920,1457.30,INR,pending,
GM000921,ORDGM000921,4337.23,INR,pending,
GM000922,ORDGM000922,506.66,INR,pending,
GM000923,ORDGM000923,181.68,INR,pending,
GM000924,ORDGM000924,3681.74,INR,pending,
GM000925,ORDGM000925,1290.47,INR,pending,
GM000926,ORDGM000926,965.93,INR,pending,
GM000927,ORDGM000927,110.75,INR,pending,
GM000928,ORDGM000928,14.14,INR,pending,
GM000929,ORDGM000929,597.93,INR,pending,
GM000930,ORDGM000930,1869.51,INR,pending,
GM000930R,ORDGM000930R,-1906.44,INR,pending,
GM000931,ORDGM000931,1461.62,INR,pending,
GM000932,ORDGM000932,3838.26,INR,pending,
GM000933,ORDGM000933,712.59,INR,pending,
GM000934,ORDGM000934,226.66,INR,pending,
GM000935,ORDGM000935,1627.32,INR,pending,
GM000936,ORDGM000936,1152.49,INR,pending,
GM000937,ORDGM000937,1331.36,INR,pending,
GM000938,ORDGM000938,1255.37,INR,pending,
GM000939,ORDGM000939,196.43,INR,pending,
GM000940,ORDGM000940,4416.10,INR,pending,
GM000941,ORDGM000941,1023.53,INR,pending,
GM000942,ORDGM000942,1422.77,INR,pending,
GM000943,ORDGM000943,1487.35,INR,pending,
GM000944,ORDGM000944,4233.30,INR,pending,
GM000946,ORDGM000946,751.62,INR,pending,
GM000947,ORDGM000947,2021.41,INR,pending,
GM000947R,ORDGM000947R,-2062.12,INR,pending,
GM000948,ORDGM000948,4038.98,INR,pending,
GM000949,ORDGM000949,420.98,INR,pending,
GM000950,ORDGM000950,2516.02,INR,pending,
GM000951,ORDGM000951,961.34,INR,pending,
GM000952,ORDGM000952,1096.46,INR,pending,
GM000953,ORDGM000953,662.91,INR,pending,
GM000954,ORDGM000954,2778.29,INR,pending,
GM000955,ORDGM000955,4138.37,INR,pending,
GM000956,ORDGM000956,2474.33,INR,pending,
GM000957,ORDGM000957,1401.65,INR,pending,
GM000958,ORDGM000958,899.61,INR,pending,
GM000959,ORDGM000959,4035.69,INR,pending,
GM000960,ORDGM000960,2982.86,INR,pending,
GM000961,ORDGM000961,1465.36,INR,pending,
GM000962,ORDGM000962,87.41,INR,pending,
GM000963,ORDGM000963,364.34,INR,pending,
GM000964,ORDGM000964,5249.87,INR,pending,
GM000965,ORDGM000965,722.16,INR,pending,
GM000966,ORDGM000966,400.93,INR,pending,
GM000968,ORDGM000968,2518.36,INR,pending,
GM000968R,ORDGM000968R,-2549.59,INR,pending,
GM000969,ORDGM000969,28.55,INR,pending,
GM000970,ORDGM000970,1618.97,INR,pending,
GM000971,ORDGM000971,1944.97,INR,pending,
GM000972,ORDGM000972,4582.64,INR,pending,
GM000973,ORDGM000973,1937.86,INR,pending,
GM000974,ORDGM000974,1101.01,INR,pending,
GM000975,ORDGM000975,8750.15,INR,pending,
GM000976,ORDGM000976,1129.63,INR,pending,
GM000977,ORDGM000977,1056.25,INR,pending,
GM000978,ORDGM000978,1522.50,INR,pending,
GM000979,ORDGM000979,1767.52,INR,pending,
GM000980,ORDGM000980,2594.53,INR,pending,
GM000981,ORDGM000981,439.32,INR,pending,
GM000982,ORDGM000982,639.53,INR,pending,
GM000983,ORDGM000983,2468.64,INR,pending,
GM000984,ORDGM000984,929.97,INR,pending,
GM000985,ORDGM000985,446.56,INR,pending,
GM000986,ORDGM000986,324.89,INR,pending,
GM000987,ORDGM000987,2678.42,INR,pending,
GM000988,ORDGM000988,97.66,INR,pending,
GM000989,ORDGM000989,966.40,INR,pending,
GM000990,ORDGM000990,3286.27,INR,pending,
GM000991,ORDGM000991,1194.09,INR,pending,
GM000992,ORDGM000992,112.85,INR,pending,
GM000993,ORDGM000993,799.07,INR,pending,
GM000994,ORDGM000994,6711.85,INR,pending,
GM000995,ORDGM000995,470.01,INR,pending,
GM000996,ORDGM000996,2099.20,INR,pending,
GM000997,ORDGM000997,259.28,INR,pending,
GM000998,ORDGM000998,271.38,INR,pending,
GM000999,ORDGM000999,7187.99,INR,pending,
GM001000,ORDGM001000,4906.16,INR,pending,
GM001001,ORDGM001001,860.94,INR,pending,
GM001002,ORDGM001002,3113.45,INR,pending,
GM001003,ORDGM001003,605.66,INR,pending,
GM001004,ORDGM001004,1778.08,INR,pending,
GM001005,ORDGM001005,1262.53,INR,pending,
GM001006,ORDGM001006,3219.03,INR,pending,
GM001007,ORDGM001007,246.95,INR,pending,
GM001008,ORDGM001008,2280.91,INR,pending,
GM001009,ORDGM001009,866.18,INR,pending,
GM001010,ORDGM001010,821.81,INR,pending,
GM001011,ORDGM001011,2280.84,INR,pending,
GM001012,ORDGM001012,4743.77,INR,pending,
GM001013,ORDGM001013,1039.79,INR,pending,
GM001014,ORDGM001014,3371.04,INR,pending,
GM001015,ORDGM001015,1099.40,INR,pending,
GM001016,ORDGM001016,697.54,INR,pending,
GM001017,ORDGM001017,1995.33,INR,pending,
GM001018,ORDGM001018,360.54,INR,pending,
GM001019,ORDGM001019,8094.04,INR,pending,
GM001020,ORDGM001020,2133.48,INR,pending,
GM001021,ORDGM001021,1422.08,INR,pending,
GM001022,ORDGM001022,603.22,INR,pending,
GM001023,ORDGM001023,2198.27,INR,pending,
GM001024,ORDGM001024,2841.99,INR,pending,
GM001025,ORDGM001025,2136.06,INR,pending,
GM001026,ORDGM001026,76.53,INR,pending,
GM001027,ORDGM001027,498.39,INR,pending,
GM001028,ORDGM001028,756.67,INR,pending,
GM001029,ORDGM001029,2852.83,INR,pending,
GM001030,ORDGM001030,9720.12,INR,pending,
GM001031,ORDGM001031,1820.14,INR,pending,
GM001032,ORDGM001032,489.53,INR,pending,
GM001033,ORDGM001033,422.27,INR,pending,
GM001034,ORDGM001034,1339.73,INR,pending,
GM001035,ORDGM001035,738.24,INR,pending,
GM001035R,ORDGM001035R,-772.14,INR,pending,
GM001036,ORDGM001036,5086.33,INR,pending,
GM001037,ORDGM001037,410.18,INR,pending,
GM001038,ORDGM001038,1872.80,INR,pending,
GM001039,ORDGM001039,8494.65,INR,pending,
GM001040,ORDGM001040,6944.87,INR,pending,
GM001041,ORDGM001041,68.75,INR,pending,
GM001043,ORDGM001043,1891.50,INR,pending,
GM001044,ORDGM001044,129.22,INR,pending,
GM001045,ORDGM001045,2716.26,INR,pending,
GM001046,ORDGM001046,540.24,INR,pending,
GM001047,ORDGM001047,4948.19,INR,pending,
GM001049,ORDGM001049,2015.15,INR,pending,
GM001050,ORDGM001050,878.55,INR,pending,
GM001051,ORDGM001051,2588.65,INR,pending,
GM001052,ORDGM001052,1821.62,INR,pending,
GM001054,ORDGM001054,1903.84,INR,pending,
GM001055,ORDGM001055,990.35,INR,pending,
GM001055R,ORDGM001055R,-1001.68,INR,pending,
GM001056,ORDGM001056,193.22,INR,pending,
GM001057,ORDGM001057,5443.93,INR,pending,
GM001058,ORDGM001058,2012.85,INR,pending,
GM001059,ORDGM001059,514.57,INR,pending,
GM001060,ORDGM001060,517.28,INR,pending,
GM001061,ORDGM001061,763.87,INR,pending,
GM001062,ORDGM001062,32.97,INR,pending,
GM001063,ORDGM001063,690.27,INR,pending,
GM001064,ORDGM001064,1712.71,INR,pending,
GM001065,ORDGM001065,2964.52,INR,pending,
GM001066,ORDGM001066,647.15,INR,pending,
GM001067,ORDGM001067,678.25,INR,pending,
GM001068,ORDGM001068,4669.93,INR,pending,
GM001069,ORDGM001069,12669.78,INR,pending,
GM001070,ORDGM001070,3456.45,INR,pending,
GM001071,ORDGM001071,1794.57,INR,pending,
GM001072,ORDGM001072,1218.38,INR,pending,
GM001073,ORDGM001073,3308.73,INR,pending,
GM001074,ORDGM001074,232.38,INR,pending,
GM001075,ORDGM001075,1394.80,INR,pending,
GM001076,ORDGM001076,2245.67,INR,pending,
GM001077,ORDGM001077,2623.88,INR,pending,
GM001078,ORDGM001078,6255.46,INR,pending,
GM001079,ORDGM001079,3473.07,INR,pending,
GM001080,ORDGM001080,8058.72,INR,pending,
GM001081,ORDGM001081,4836.84,INR,pending,
GM001082,ORDGM001082,811.07,INR,pending,
